Country Name,Date,Closure of Schools,Closure of workplaces,Cancellation of Public Events,Restrictions on Gathering,Closure of Public Transport,Quarantine Requirements,Restrictions on Internal Movement ,Restrictions on International Travel,Income Support,Debt/contract relief for households,Fiscal Measures,Giving International Support,Public Information Campaign,Testing policy,Contact tracing,Emergency investment in healthcare,Investment in Covid 19 policies,Facial Coverings,Vaccination Policy,Protection of elderly people,NEWS ARTICLE/NEW POLICY/GOVERNMENT RESPONSE,Sentiment
Japan,20201015,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201016,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201017,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201018,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201019,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201020,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"Indonesia will receive financial aid from Japan to bolster its fight against the COVID-19 pandemic, a diplomatic source said on Tuesday.    https://web.archive.org/web/20201023012706/https://www.aa.com.tr/en/asia-pacific/indonesias-covid-19-fight-gets-boost-of-japanese-aid/2013010",
Japan,20201021,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201022,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201023,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201024,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"No evidence of a policy change. No changes to baseline policies on the Japanese government website whilst later news articles suggest that extensive protections for elderly people have remained in place.    https://web.archive.org/web/20210404103229/https://www.mhlw.go.jp/stf/covid-19/seifunotorikumi_00003.html    http://web.archive.org/web/20210110132152/https://www.mhlw.go.jp/content/10900000/000632651.pdf    http://web.archive.org/web/20210110140502/https://www.businessinsider.com/japan-elderly-nursing-homes-safe-during-covid-19-pandemic-2020-9    https://web.archive.org/web/20210404100301if_/https://www.abc.net.au/web/20210404100301/https://www.abc.net.au/news/2020-11-29/how-a-third-wave-of-coronavirus-covid-19-hit-japan/12915838?nw=0Previous vaccine policy now confirmed in a bill  https://web.archive.org/web/20201102174824/https://www.japantimes.co.jp/news/2020/10/27/national/science-health/japan-bill-residents-free-coronavirus-vaccines/It might get better with plans for explanding testing  https://web.archive.org/web/20201102225607/https://www.japantimes.co.jp/news/2020/10/25/national/japan-pcr-tests-coronavirus/Current measures to be maintained according to the BoJ  https://web.archive.org/web/20201102230148/https://www.reuters.com/article/japan-economy-boj/boj-to-hold-fire-signal-readiness-to-extend-covid-response-package-idINKBN27B0KW""On October 30, the Government of Japan (GOJ) decided to remove the 8 countries and a region below from the list of countries and regions which entry ban is applied.Foreign nationals who have stayed in these countries within 14 days prior to the application for landing will be denied landing into Japan. The measure is effective from 00:00 am (JST) on November 1.    Removed from the following list    Australia, Brunei, China (including Hong Kong and Macau), New Zealand, Republic of Korea, Singapore, Taiwan, Thailand, Viet Nam    Newly added to the following list    Jordan, Myanmar""    https://web.archive.org/web/20201102230416/https://www.mofa.go.jp/ca/fna/page4e_001053.htmlNo change of policy in TokyoNo change of policy in TokyoTokyo film festival to kick off in a reduced form with some safety measures  https://web.archive.org/web/20201102225829/https://www.hollywoodreporter.com/news/tokyo-film-festival-opens-with-light-covid-19-restrictions-support-from-christopher-nolan",positive
Japan,20201025,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201026,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201027,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201028,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201029,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201030,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201031,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201101,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201102,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201103,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"no new guidelines foundno new guidelines foundno changecould not find new infocould not find new info although I have found an article stating that the Japan's government is seeking ¥30 trillion in additional stimulus  https://web.archive.org/web/20201107155243/https://www.japantimes.co.jp/news/2020/11/07/national/politics-diplomacy/30-trillion-stimulus-coronavirus/could not find new infocould not find new infocould not find new infocould not find new infocould not find new infocould not find new infocould not find new infocould not find new infoAccording to the new coding this is still to be classified as 1G as it seems universities have not been officially closed, although most of them have closed their campuses and hold online classes  ""Japan’s university students have had a rough six months and the immediate future isn’t looking much brighter.    While much of the country has more or less returned to some semblance of normalcy, students have almost been left behind in terms of their studies.    “It’s like we’re still stuck in the state of emergency,” wrote @rpdjyz3zVGL10o, including the hashtag “Daigakusei no nichijyo mo daijida” (“The daily lives of university students are also important”). “Please listen to the voices of university students. I’m a freshman who has never attended a real lecture, and I’m at the end of my tether.”    Unfortunately, the universities are doing little to rectify the situation. According to a survey conducted by Twitter user @DaigakuIkitai55, 44% of domestic universities continue to hold classes online, while 51% have banned students from entering campuses altogether.""  https://web.archive.org/web/20201107153400/https://www.japantimes.co.jp/news/2020/11/07/national/media-national/students-online-coronavirus/",positive
Japan,20201104,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201105,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201106,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201107,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"""The government of Hokkaido, which has been asking nightlife establishments not to operate between 10 p.m. and 5 a.m. since Nov 7, also decided Thursday to extend the duration of its request to Dec 11. The local government originally planned to lift the request Saturday.""    https://web.archive.org/web/20201130175735/https://japantoday.com/category/national/4-major-cities-seek-shorter-business-hours-amid-pandemic",positive
Japan,20201108,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. ,
Japan,20201109,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201110,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201111,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201112,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201113,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201114,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201115,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201116,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201117,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"There is no evidence of policy change here  https://web.archive.org/web/20201130181516/https://www.businessinsider.com/how-japan-tackled-coronavirus-without-a-lockdown-2020-5***Recoded from 3 to 2. No evidence was given for the shift from 3 to 2 initially; furthermore, no evidence of widespread or generally available testing outside private clinics     See: https://web.archive.org/web/20210131180055/https://www.japantimes.co.jp/life/2020/12/23/lifestyle/low-cost-pcr-test-japan/No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. No policy changes. ",positive
Japan,20201118,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201119,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201120,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201121,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201122,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201123,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201124,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"""People have posited several reasons for Japan's success, including an existing culture of mask-wearing.""    https://web.archive.org/web/20201130181516/https://www.businessinsider.com/how-japan-tackled-coronavirus-without-a-lockdown-2020-5      ""Infections among essential workers have also been limited in Japan in comparison to Western countries, which is probably due to avoidance of the three Cs and wearing of masks.  The national state of emergency has been lifted, but heightened awareness of the danger of the three Cs remains and this has helped to curtail any major increase in infections even after the end of the “soft” lockdown.""    https://web.archive.org/web/20201130181501/https://www.nippon.com/en/in-depth/d00592/""Airports and restaurants have been packed...  Tutorials are circulating online on the proper way to eat and drink at restaurants while wearing masks.""    https://web.archive.org/web/20201129100922/https://www.aljazeera.com/news/2020/11/22/japans-covid-19-cases-hit-record-high-for-fourth-dayThe cities of Nagoya, Tokyo, Osaka, and Sapporo are restricting/closing bars and other social venues in response to the COVID resurgence. Additionally, businesses who comply will be paid 20,000 yen a day.    ""The local government will pay 20,000 yen per day in financial support to business operators that comply with the request.""    https://web.archive.org/web/20201130175735/https://japantoday.com/category/national/4-major-cities-seek-shorter-business-hours-amid-pandemic""Travel for tourism and most other short-term purposes is still not permitted, and there is no indication that this will change in the short term.""    https://web.archive.org/web/20201130180156/https://jp.usembassy.gov/u-s-citizen-services/covid-19-information/***Recoded from 1G to 1T, appears to apply one to specific cities or prefectures     NOTE: Individual cities have urged businesses and citizens to exhibit safe behaviors- but broadly speaking there are no mandatory restrictions.   The cities of Nagoya, Tokyo, Osaka, and Sapporo are restricting/closing bars and other social venues in response to the COVID resurgence. Additionally, businesses who comply will be paid 20,000 yen a day.    ""The city of Nagoya said Thursday it will ask stores that serve alcohol to shorten their operating hours to prevent the spread of the coronavirus, joining the ranks of Tokyo, Osaka and Sapporo amid growing unease of a resurgence in metropolises and record-breaking numbers across Japan.  The government of Hokkaido, which has been asking nightlife establishments not to operate between 10 p.m. and 5 a.m. since Nov 7, also decided Thursday to extend the duration of its request to Dec 11. The local government originally planned to lift the request Saturday.  The Aichi prefectural government said it will ask karaoke venues, hostess bars and host clubs in parts of Nagoya's Nishiki and Sakae districts not to operate between 9 p.m. and 5 a.m. from Sunday through Dec 18.  The local government will pay 20,000 yen per day in financial support to business operators that comply with the request.""    https://web.archive.org/web/20201130175735/https://japantoday.com/category/national/4-major-cities-seek-shorter-business-hours-amid-pandemic  --------------------------------------------------------------------------  ""The metropolitan government will provide 400,000 yen ($3,800) in financial support to each business complying with the request to close by 10 p.m. through Dec. 17. But some are undecided or will apparently refuse to do so.""    https://web.archive.org/web/20201221223121if_/https://english.kyodonews.net/web/20201221223121oe_/https://english.kyodonews.net/news/2020/11/6891207659c4-call-for-shorter-hours-at-tokyo-eateries-takes-effect-amid-pandemic.htmlNov 24, 2020: ""The Japanese government does not plan to ask schools to close despite the recent countrywide surge of daily novel coronavirus infections to record levels, the education minister said Tuesday.  ""At this point, we are not considering a request (for all schools to shut down),"" Koichi Hagiuda, minister of education, culture, sports, science and technology, told a press conference.  ...  He said the education ministry will soon revise guidelines to ensure schools institute preventive measures including adequate ventilation in the winter, as experts have attributed the recent flare-ups to the cold weather that has led people to spend more time indoors in structures without sufficient airflow.""    https://web.archive.org/web/20201130175541/https://japantoday.com/category/national/japan-not-planning-to-shut-schools-despite-record-daily-virus-cases",positive
Japan,20201125,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201126,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201127,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201128,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,I've been unable to find information that the government has suspended its policy of restricting family visits to care homes. There is evidence that care homes continue to abide by that policy.  http://web.archive.org/web/20210110140447/https://www.abc.net.au/news/2020-11-29/how-a-third-wave-of-coronavirus-covid-19-hit-japan/12915838,negative
Japan,20201129,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201130,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201201,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"Can't find evidence that extensive protections (e.g. banning visits to care homes) have been lifted.   See: http://web.archive.org/web/20210110140447/https://www.abc.net.au/news/2020-11-29/how-a-third-wave-of-coronavirus-covid-19-hit-japan/12915838  http://web.archive.org/web/20210110140502/https://www.businessinsider.com/japan-elderly-nursing-homes-safe-during-covid-19-pandemic-2020-9Not monetary investment, but...  ""Japan is preparing to send nurses from the Self-Defense Forces to Osaka and Hokkaido to help treat a surge in coronavirus infections as soon as the two prefecture governments request it, chief government spokesman Katsunobu Kato said on Monday.""    https://web.archive.org/web/20201207075823if_/https://www.reuters.com/article/us-health-coronavirus-japan-sdf-idINKBN28H075Dec 4, 2020: ""Suga said the size of a new stimulus package to restore the economy, maintain employment and sustain business activity would be finalised next week.    He said it would include an “unprecedented” $19 billion fund to promote carbon neutrality in 2050 and set aside $9.6 trillion yen to promote digital transformation.""    https://web.archive.org/web/20201207074101/https://www.metro.us/japans-suga-defends-boost/""Under the current border control policy, all travelers from abroad, Japanese or foreign, are asked not to use public transportation for the entirety of their two-week quarantine period, including immediately after arrival, due to the risk of spreading the virus.  ...  In an apparent compromise meant to ease rules on public transportation, the government is now reportedly considering whether to allow travelers to use trains to depart airports after all — on condition that they will be segregated into cars set aside exclusively for them, according to the Nikkei business daily.    The transport ministry is also now arranging for Airport Transport Service Co. to run shuttle buses from Narita and Haneda airports to some 12 hotels within Tokyo to relieve travelers of expensive taxi fares, ministry official Keita Yamamoto said. If all goes well, the service is set to start on Dec. 16, according to the airport bus operator.""    https://web.archive.org/web/20201207075227/https://www.japantimes.co.jp/news/2020/12/07/national/inbound-travelers-japan-public-transit/",positive
Japan,20201202,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201203,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"3rd Dec 2020, Japan's parliament enacted a law to cover the costs for residents to be vaccinated against the novel coronavirus, (Law says the government will cover all vaccine costs for Japan's 126 million residents, although the revised law does not clarify whether the scheme will include foreign residents of Japan, but health ministry officials have said they expect them to be covered based on other vaccinations offered for free)    https://web.archive.org/web/20210115184013/https://english.kyodonews.net/news/2020/12/4cca32cd0580-japan-enacts-law-to-make-coronavirus-vaccines-free-to-residents.html    ",positive
Japan,20201204,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201205,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201206,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201207,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201208,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,"""Japan is suspending a government-subsidized travel program amid a record surge in COVID-19 infections in the country, as total cases near 180,000 and Tokyo's new cases surpass 500.    Prime Minister Yoshihide Suga said Monday the ""Go To Travel"" campaign is canceled from Dec. 28 to Jan. 11, one of Japan's busiest holiday seasons, Kyodo News reported.""    https://web.archive.org/web/20201214184547/https://www.upi.com/Top_News/World-News/2020/12/14/Japan-halts-travel-campaign-amid-record-surge-in-COVID-19-cases/1331607958004/On December 8, the Government of Japan adopted the Comprehensive Economic Measures to Secure People's Lives and Livelihoods toward Relief and Hope. The package, worth ¥73.6 trillion (13.1 percent of 2019 GDP) (USD 706,745,782,764.63 ), covers measures to: (i) contain COVID-19, (ii) promote structural change and positive economic cycles for Post-Corona era, and (iii) secure safety and relief with respect to disaster management, together with allocation of the COVID-19 Reserve Fund. The specific measures include incentives for firms to invest in digitalization and green technologies, as well as an extension of the ongoing COVID-19 responses such as concessional loans to affected firms.    https://archive.ph/okb4iCoded to 1G, changed to 1T. This is because, as stated in the original note, the recommended restrictions on inter-city travel were limited to areas with high numbers of infections.  https://web.archive.org/web/20201214185453/https://jp.usembassy.gov/u-s-citizen-services/covid-19-information/""Japan's capital has requested a curfew for restaurants, bars and karaoke rooms through Jan. 11.  Osaka, Japan's second largest city, is also considering a curfew through Dec. 29, according to reports.""    https://web.archive.org/web/20201214184547/https://www.upi.com/Top_News/World-News/2020/12/14/Japan-halts-travel-campaign-amid-record-surge-in-COVID-19-cases/1331607958004/Coded to 1G, changed to 1T. This is because, as stated in the original note, the recommended restrictions on inter-city travel were limited to areas with high numbers of infections.  https://web.archive.org/web/20201214185453/https://jp.usembassy.gov/u-s-citizen-services/covid-19-information/Originally coded to 2T but changed to 1G. This is because, although it was indeed recommended that large events should not be held, it was left to the autonomy of individual establishments and municipalities, and events were held while taking infection control measures.  https://archive.ph/E4VrI",positive
Japan,20201209,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201210,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201211,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201212,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201213,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201214,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201215,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"Japan's cabinet approved on Monday a record $1.03 trillion budget draft for the next fiscal year starting in ""April 2021, the Ministry of Finance said, as the coronavirus and stimulus spending puts pressure on already dire public finances.""    https://web.archive.org/web/20201221221940/https://money.usnews.com/investing/news/articles/2020-12-20/japan-endorses-record-103-trillion-budget-to-cope-with-covid-pain***Recoded from 1A to 2A based on new information, see below:     Have to revise up because I found new information.    Eligible: workers from small and medium-sized businesses which were closed between April 1, Reiwa 2 (2020) and February 28, Reiwa 3 (2021) because of the novel coronavirus and measures to prevent its spread, so who were unable to receive payment of wages (leave allowance) during this period.    Amount paid:  Of pre-holiday wages 80% (Maximum daily amount 11,000yen)  In addition, as maternal health management measures related to the novel coronavirus infection, a paid leave system is established. This applies to pregnant female workers who are required to take leave under the guidance of a doctor or midwife has been established.    The application period for this is valid from June 15 2020 to May 31 2021.    These details about the measures are provided on the related ministry’s website, linking of to pdf docs:   https://archive.vn/9q2Ps    PDF does not get archived, so uploaded as shared file to oneDrive: https://1drv.ms/b/s!AjvFoN9mD2CwkZgCGc6g4PGdeq-rkQ?e=a8Nhb5  Auto-translated Word doc:  https://1drv.ms/w/s!AjvFoN9mD2CwkZgDpXFXEH8efFJpJQ?e=IuM6VT    While the latest information I can find that confirms freelancers are eligible for this support is from May 2020, I also can’t find any information that expressly excludes freelancers in subsequent extensions of this support policy, so coding as A rather than F.  https://archive.vn/WFdtg#selection-773.157-773.179",positive
Japan,20201216,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201217,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201218,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201219,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201220,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201221,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201222,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"Some events have been cancelled, postponed, or held online.    https://web.archive.org/web/20210102183310/https://www.japan.travel/en/coronavirus/***Recoded from 1G to 1T, appears to only request closure in certain prefectures      ""On Saturday, Tokyo governor Yuriko Koike, joined by governors from three neighbouring regions, called on the central government to impose a state of emergency in their areas.  ...  Suga repeated, however, that many of the new cases with unknown origins were likely linked to restaurants, and that the government's latest request for restaurants in the Tokyo area to close at 8pm - rather than 10pm - should be effective.  ...  Although Japan has relied on voluntary closings rather than the sort of rigid lockdown measures seen elsewhere in the world, Suga said a Bill would be submitted to the next session of parliament to give state-of-emergency restrictions more teeth, including penalties.""    https://web.archive.org/web/20210104185955/https://www.channelnewsasia.com/news/asia/japan-covid-19-state-of-emergency-tokyo-13888616",positive
Japan,20201223,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201224,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201225,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201226,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201227,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201228,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,"Japan will ban foreign nationals from entering the country from Monday through the end of January after several cases of the new Covid-19 variant were recorded in the country, the Japanese foreign ministry said in a statement on Saturday.  https://archive.ph/zSGLD",negative
Japan,20201229,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201230,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20201231,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210101,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210102,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210103,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210104,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210105,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,"No evidence of a policy change. No changes to baseline policies on the Japanese government website whilst later news articles suggest that extensive protections for elderly people have remained in place.    https://web.archive.org/web/20210404103229/https://www.mhlw.go.jp/stf/covid-19/seifunotorikumi_00003.html    http://web.archive.org/web/20210110132152/https://www.mhlw.go.jp/content/10900000/000632651.pdf    http://web.archive.org/web/20210110140502/https://www.businessinsider.com/japan-elderly-nursing-homes-safe-during-covid-19-pandemic-2020-9    https://web.archive.org/web/20210404100301if_/https://www.abc.net.au/web/20210404100301/https://www.abc.net.au/news/2020-11-29/how-a-third-wave-of-coronavirus-covid-19-hit-japan/12915838?nw=0""Suga said Thursday that the government will provide up to 1.8 million yen ($17,400) per month to each restaurant that complies with a request to shorten its operating hours.""    https://web.archive.org/web/20210109221244/https://www.cnn.com/2021/01/07/asia/japan-state-of-emergency-tokyo-coronavirus-intl-hnk/index.html""Japan confirmed its first cases of the new, potentially more infectious UK coronavirus variant two weeks ago, prompting the government to ban all foreign travelers from entering the country.""    https://web.archive.org/web/20210109221244/https://www.cnn.com/2021/01/07/asia/japan-state-of-emergency-tokyo-coronavirus-intl-hnk/index.html      ""Foreign nationals categorized below are denied permission to enter Japan for the time being, unless there are exceptional circumstances.""  Please see table at source:     https://web.archive.org/web/20210107132500/https://www.japan.travel/en/coronavirus/#travel_app  With no legal mechanism to enforce business closures or stay-at-home orders, Japan has avoided the harsh lockdowns seen elsewhere    https://web.archive.org/web/20210117142134/https://www.france24.com/en/asia-pacific/20210104-japan-pm-says-considering-issuing-covid-19-state-of-emergency-for-tokyo-areaTokyo, Saitama, Kanagawa and Chiba prefectures are mandated to limit events to 5,000 people from Jan. 8, 2021- Feb. 7, 2021.    ""The government said the one-month emergency would run from Friday to Feb. 7 in Tokyo and Saitama, Kanagawa and Chiba prefectures, covering about 30% of the country’s population. Restrictions would centre on combating transmission in bars and restaurants, which the government says are main risk areas.  ...  The emergency measures include asking restaurants and bars to close by 8 p.m., and residents to refrain from non-urgent outings, more work from home and limiting crowds at sports and other big events to 5,000 people.""    https://web.archive.org/web/20210111053231if_/https://www.reuters.com/article/us-health-coronavirus-japan/japan-calls-for-limited-emergency-declaration-as-covid-19-cases-surge-idUKKBN29C03O?edition-redirect=uk""The Tokyo Games are scheduled to be held this summer from July 23 to August 8, according to the International Olympic Committee, with pared-back opening and closing ceremonies in keeping with an ""overall simplification of the Games.""  On Thursday, the Tokyo metropolitan government said it would be postponing the upcoming exhibitions of the Tokyo Olympics torch ""to reduce the flow of people and to prevent the spread of Covid-19."" The torch had been on display in several municipalities from November and was due to restart this week.""    https://web.archive.org/web/20210109221244/https://www.cnn.com/2021/01/07/asia/japan-state-of-emergency-tokyo-coronavirus-intl-hnk/index.htmlPolicy summary:  Period of implementation of emergency measures: Until March 7, 2021    Prefectures where emergency measures are implemented: Saitama, Chiba, Tokyo, Kanagawa, Gifu, Aichi, Kyoto, Osaka, Hyogo, Fukuoka    The government requests restaurants and karaoke bars to shorten their business hours (i.e. open until 20:00, alcoholic beverages to be served between 11:00 and 19:00).    Amusement centers and large-scale stores are equally requested to follow the same approach as dining and drinking venues (i.e. open until 20:00, alcoholic beverages to be served between 11:00 and 19:00). Furthermore, amusement centers, theaters, movie theaters, etc. are requested to comply with the requirements for the maximum number of customers allowed and the occupancy rate of the venue.    https://archive.vn/JMOLM#selection-377.0-377.21    Most attractions, museums and galleries have resumed operations although some such as Edo Wonderland in Tochigi, Edogawa Zoo in Tokyo, More Art Museum in Tokyo, Tottori Sand Dunes Museum and some others remain closed.  https://archive.vn/p7NJC    Since this is a recommendation only and not a requirement, and indeed there are reports of more and more restaurants not following the 8pm closure request, coding as 1T.  https://archive.vn/Bb454  ""Despite the raft of new measures, schools will remain open.   ""There have been few cases of school infections spreading from schools to the community, and we would like to protect the learning opportunities of children who will lead the future,"" Suga said Thursday at a press conference.""    https://web.archive.org/web/20210109221244/https://www.cnn.com/2021/01/07/asia/japan-state-of-emergency-tokyo-coronavirus-intl-hnk/index.html",positive
Japan,20210106,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210107,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210108,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210109,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210110,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210111,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210112,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,,
Japan,20210113,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,"13th Jan 2020, The Japanese government is temporarily suspending all foreign travellers from entering Japan during the state of emergency in response to the recent increase in the number of infections and the detection of various new variants (NHK World)    https://web.archive.org/web/20210115164313/https://www.insidejapantours.com/covid-19-latest-coronavirus-news-from-japan/    https://web.archive.org/web/20210115163922/https://www3.nhk.or.jp/nhkworld/en/news/20210113_23/",positive
